comment,label
"
المعلق 32
تقليص عدد البشرية خاصة في الدول النامية فهي تستهلك دون ان تنتج شيئا. وهذا التقليص سيصيب جميع الدول فانت تعلم ان الدول الغنية اخذوا الجرعات ايضا خاصة بفايزر ومودرنا فهي اسوأ من الكلاسيكي
",0
للتصحيح فقط اللقاح بين صيني و هندي و ليس بريطاني كما تم الترويج له، الشركة الأم فقط في بريطانيا التي اشترت من بلجيكا اللقاح الأمريكي فايزر، ثم إن اللقاح الصيني غير مؤهل للاستعمال لأن فعاليته ضعيفة أقل من 50 في المائة و الدليل إقالة كبار المسؤولين عن سينوفارم الشركة الصينية المعروفة بالدجل و النصب، خلاصة القول لسنا في أيد أمينة، المخزن غير كيخربق و يلصق ما شادين والو، و هؤلاء الذين يرخصون على هواهم هل من يراقبهم طبعا لا، إيوا كور و عطي لعور.,0
"
أش هاد كلام خاوي كل دول بدأت في تلقيح شعبها
دول خليج إستعملة لقاح صيني .هاد الحكومة لا تتعب من كثرة كدوب ومروغات وتحرميات يا لطيف منها
",0
ورغم كل هدا اقسم بالله العلى العظيم لن اخد اللقاح مناعة عندى تاع الله و صحتى بخير و حاجة اخرى سيرو تتحملو المسؤولية فناس لى تعرضت الى اعراض خطيرة و كاين لى مات من يتحمل المسؤولية لا احد ايها المسؤولين اننا لصابرون و يوم الحساب سوف تحاسبوت و يقتص منكم الناس الدين فرضتم عليهم هدا اللقاح الدى لا يدوم و مفعوله 5 اشهر و كل ست اشهر جرعة اخرى الى ان تلقو الله,0
"
زعما يكون لقاح سينوفارم هو السباب ؟ 
",0
"
التصعيد و الهروب إلى الأمام . نحو الحائط إن شاء الله . سترضخون لمطالب الشعب إن شاء الله . لا للتلقيح الإجباري . الله الوطن الملك
",0
مجموعة من عاءلتكم واولادكم وأنتم لم تلقوا الجرعة الأولى ومجموعة من الموظفين نعرفهم لم يلحقوا حتى الجرعة الأولى وأنتم تريدون تلقيح فلذات أكبادنا ما هذا العبت,0
"
قمع الحريات . قرار مرفوض . من يتحمل المسؤوليه لمن تضرر من اللقاح ؟ 
",0
لا حول ولا قوة الا بالله . اعطاء لقاح لا ينفع في شيء لتلاميذ شباب مناعتهم قوية لا تحتاج لشيئ.لا اعلم الهدف من وراء هذه الحملة و لكن هذا فقط هدر للمال العام بدون منفعة,0
"
مجرد سؤال: هل سيسري قرار منع ولوج الفضاءات العامة على كل من لم يتلقوا التلقيح، أم أن هناك “فئة ناجية” لا يشملها هذا القرار؟ ولكي أكون أكثر وضوحا: هل سيسمح لنبيلة منيب التي رفضت التلقيح، بدخول قبة البرلمان، وباقي الفضاءات الأخرى، كأي مواطنة عادية، أم لا؟
",0
لا للتلقيح والجواز الاجباري ودمتم للنضال اوفياء,0
"
نرفض رفضا تاما تدخل السلطات فيما يعني الفرد من تلقيح فهو المسؤول عن نفسه اذا اراد التلقيح او لم يريده ووثيقة التلقيح خاصة بالفرد لا يطلع عليها الا الطبيب ان اراد استشارته في العلاج ولا دخل للسلطات في ذلك الا اذا اراد جواز السفر خارج البلد
",0
"
ههه اش هد الكدوب …ناس عملو لقاح و ماتو راه حنا ديناها بزاف في الابحات الامريكيه و قرارات امريكيه الكدوب هدشي باركه من الطنز
",0
"
عاد من جديد زمن العبودية: الدستور أصبح شكليا و الحياة العادية لم تتروكها تمر بسلام. عمت الفوضى كل أوجه الحياة ، بين كل عشية وضحها تفرضها على المواطنين قوانين جديدة و إجراءات، دون حتى الرجوع إلى البرلمان الشكلي، ننام و نستقظ على زيادات صاروخية في السلع الضرورية، الطبقة العاملة و السفلى تعيش الفقر المدقع، و الطبقة المتوسطة بدأت تعيش على هامش الفقر ، و دونما الرجوع إلى أي قانون أو دستور نستقظ الآن على إجبارية التلقيح الا دستورية في كل العالم، أضننا نتجه الى نتيجة لا تحمد عقباها. وقد اعذر من اندر.
",0
"
ما شاء الله اللقاح الصيني غير فعال وليس له اي فائده مصنع للدول العربيه الصين بنفسها لا تلقح شعبها بهذه اللقاح
",0
"
كل يوم وفيات بسباب التلقيح ماتوا 2 ناس من العائلة بالتلقيح في نفس اليوم للقحوا فيه .كنعرف ناس كثسرة ماتت .دنوبهم القتلى على الناس لكدعوا الناس باش القحوا اي واحد قال شيواحد سير لقح او شجع على التلقيح الا مات شي حد غدي دنوب ديال القتل ديالوا
",0
"
يا وزير الصحة لقد فرضت علي جرعتين و اخذتهم من تمَّ و انا اعاني مشاكل صحية كنت بخير و رغم الجرعتين أصبت بالفيروس 3 مرات متتالية،و اليوم لا اقبل منك و لا من غيرك ان يجبرني على اخذ الجرعة الثالثة ، كفى من فرض سلطتكم علينا انا ضد الجرعة 3 و سأذهب للحمام و ادخل لكل الفضاءات إياك أن تنسى ان تجند كل القوى الأمنية لحراسة الحمامات و المطاعم و المقاهي بالمغرب.
",0
"
لا لاجبارية التلقيح فليست لكل الاجساد القدرة على تحمل عواقبه ،لن اسمح لابناءي بالتلقيح لما عانيته وما زلت اعانيه من مضاعفاته ،الخطا الذي ارتكبناه هو عدم متابعتنا لوزارة الصحة عن تبعيات اللقاح
",0
الحمد لله توقف التلقيح نهاءيا بعد.مهازلكم الاخيرة,0
"
اقول للذى علق بانه اخد اللقاح الثالث وسياخد الرابع والخامس وادا تطلب الامر ذلك كل سنة ، افول له: لك الحق ان تفعل في جسمك ما تشاء . لكن اعلم علم اليقين ان في كل جرعة مادة الالومنيوم بنسب جد ضئيلة. ومع تكرار الجرعات تتكاثر كمية هده المادة. اسال الله لك ولامثالك السلامة والعافية
",0
"
علاش افريقيا السوداء ممسوقااااش لهاد اللقاح ومكاينش عندهم لاموت بكورونا والمرض بها ؟ ثانيا سينوفارم المنتشر بكميات كبيرة في المستشفيات والمراكز الصحية بالمغرب غير معترف به عالميا هههه أوربا امريكا كلها ترفضه لماذا الدولة مصرة على زرع هذا ( الخبث ) في أجسامنا ؟ الصين دولة شيوعية ملحدة لاتؤمن بالله لذلك تقمع شعبها أوربا وامريكا يؤمنان بالله لايقمعون شعوبهم فلماذا المغرب مصر على فرض سينوفارم الشيوعي الملحد على شعبها المسلم ؟ يلاه جاوبوني يالعايقين ياللي تابعين حكومة لاتحبكم ولو كانت تحبكم فلتوفر لكم لقاحات استرازينكا وموديرنا وفايزر المعترف بها في العالم ( يظهر لي انكم انسلختم من الوعي والضمير وحب الذات والدفاع عن الكرامة واستبدلتموها بالذل والعبودية والخضوع مثل قطعان انعام ) انا لا أرفض اللقاح ضد الوباء إنما أطالب بلقاح خال من السموم المميتة لقاح لاينزع مني مناعتي التي انعمني الله بها دون حاجتي لنقمة من عدو الله وعباده ماهذا الحمق وما هذا الاستحمار ؟
",0
"
عندي سؤال: هناك أماكن سيلجها فقط حاملو جواز التلقيح مثل المطاعم والمقاهي والملاعب ووسائل النقل العمومي والفنادق…إذا كان فقط الملقحون من سيلجون هذه الأماكن، وسيكونون مع بعضهم البعض في غياب غير الملقحين، وإذا كان اللقاح يحمي بالفعل كما تقول اللجنة العلمية المحترمة..فلماذا المحافظة على التدابير الاحترازية ومواصلة ارتداء الكمامة؟ هل سينقل الملقحون العدوى لبعضهم البعض إذن؟ وهل اللقاح يحمي بالفعل؟ أنا متأكد من أنه حتى لو تم تلقيح 100% من المغاربة، فإن “اللجنة العلمية” ستواصل التوصية بارتداء الكمامة والتباعد…و…و… لأنه بكل بساطة الجميع يعرف أن اللقاح لا يحمي. وداعا لحياة ما قبل كورونا..
",0
قرار عشوائى وغير مرغوب به…فرض جواز التلقيح وأصلا التلقيح غير إجبارى وليس مفروضا من طرف الدولة؟؟؟؟,0
"
من عرقل الموسم الدراسي هي الوزارة الوصية بقرارها الغير مضمون بتلقيح التلاميذ وبمارسات غير ديمقراطية أن من لم يلقح لا يحضر ، حسب علمي المتواضع أن اغلب الآباء متخوفين من اللقاح ، بسبب ما يتداول في العالم حول اللقاحات وانعكاساتها السلبية ، والطامة الكبرى ان نسبة المصابين من الأطفال تعد على الأصابع وأن جمعيات آباء وأولياء غير مافقة على القرار 
",0
أكملت التلقيح الثاني منذخمسة أشهر ومع ذلك أصبت بهذا الوباء القاتل.لا أذري هل التلقيح بدون مفعول أم هو بروباكاندا شركات ضحيتها الإنسان؟يبقى هذا التساؤل معلقات ويصبح وسمة عار على جبين المسؤولين.أيصبح الإنسان بضاعة في زمن العولمة؟,0
لو كان التلقيح ذو جدوى و فعالية ،لكان الإقبال كالاول … الناس عرفات أن أعراضه الجانبية أكثر من منافعه … تلقا هد المسؤولين هما براسهم مملقحينش لا هما لا تريكتهم,0
"
التلقيح قتل جماعي وضرب لصحة المواطنين ها الايام بيننا 
",0
"
لتذكير فقط كيف عرفتم الملقحين بجرعتين لم يسبق لهم تعرضوا للإصابة كورونا
",0
أمريكا لا أريد أن نستورد لقاح سبوتنيك .لنقل الحقيقة في دقيقة . واتفق مع أمريكا لا نريد لقاح روسي .,0
"
الكوميسارية متدخلها حتى يكون عندك جواز التلقيح ، ومثلا الى كان شي لص سرق شي حاجة وشدوه شنو غيديرو ؟؟ غيخليوه فالباب ولا يدخلوه بدون جواز التلقيح ؟؟
",0
"
فما بال الملقحين الذين يصابون ويموتون بالمرض ؟
",0
"
غير شنو غادي تقولوا غدا قدام الله اليوم دنيا وغدا أخرة لما كل هدا الكدب معظم الملقحين هم من يدخلون غرف الإنعاش نظرا لتحور الفيروس وعدم القيام بإجراءات الفحص عن الإصابة بالكوفيد قبل التلقيح وهناك حالات عديدة لقحت وهي الأن بغرف الإنعاش لعنة الله عليكم إلى يوم الدين
",0
"
اللهم إن هذا لمنكر اللهم إن هذا لمنكر اللهم إن هذا لمنكر، قمة الاستهتار بالشعب قمة تجليات استحمار المواطنين. ديروا 2 جرعات باش نديروا المناعة الجماعية، زيدوا الثالثة را 6 شهور من بعد تتنقص المناعة، دايرين لينا بحال شي دري صغير و غاديين معانا غير وحيدة وحيدة و من هادشي راه باينة للأعمى غادي يقولوا ليناديروا الرابعة و الخامسة و و حتى الموت. حسبنا الله و نعم الوكيل، اللهم أرنا في مسؤولينا عجائب قدرتك. أظن أن أشد المدافعين عن التلقيح سيستيقظ من غفلته أمام هكذا تصرفات
",0
"
هذا ضحك على الذقون بعد الجرعة الثالثة ستكون الرابعة وبعد الرابعة ستكون الخامسة وبعد الخامسة السادسة وهكذا الى مالا نهاية (كل ستة اشهر سيشتري الانسان مناعته)
",0
"كان الله في عون ضحايا التلقيح الإجباري
حسبنا الله ونعم الوكيل  لا للتلقيح",0
"
هل سأل المغرب فرنسا على تكلفة اللقاح بفرنسا …و هل فرنسا ستنوب عنا في دفع نفقات اللقاح ؟؟؟ ..في مثل كدا ظروف ما يهم المغرب هو توفره على اللقاح لمواطنيه إنشاء الله نكتتب من أجله و فرنسا ما لها عندنا شئ ..تهتم بصحة بدمواطنبها أولى
",0
"
انا الي كيعجبني هو ملي كتنقص الحالات كيقولك بفضل الاجراءات الاحترازية من طرف السلطات العمومية وملي كتزاد الحالات كيقولك بسبب استهتار المواطنين وعدم التزامهم مع العلم كتكون السلطات هي السبب بالقرارات العشوائية ديالهم ودابا قالك التلقيح غير اجباري غير غنقطعو ليكم الماء والمرعى باش بزز منك تتلقح ملي تجي فيك الضربة يقولك راه كان اختياري انت الي درتيها لراسك والدليل ان الناس الي توفات ولا الي تشللات وتعرضات ل اثار جانبية خطيرة بسبب اللقاح الدولة كترفض تعترف بهادشي وكترفض حتى استقبالهم في المشتشفى والي صعيب العالم تلقح بلقاخات معترف بيها واحنا دارونا فئران تجارب وجابو ليا الزبل داللقاحات
",0
"
مساكن راهم دراري أصغر حشوما عليكم…. بلا مايخدو القاح…
",0
"
استبدال جواز التلقيح بجواز صحي.. لي فهم شي حاجة يفهمنا ويفهم القراء. الله يرحم الوالدين
",0
هاد الملايين لى تتكلم عليهم عندهم مناعة تاع الله و سبق لوزير الصحة و العثمانى و منظمة الصحة العالمية قالت هناك اناس يصابون بالفايروس و بدون اعراض من هؤلاء الناس هم من عندهم مناعة تاع الله قوية إذا لماذا نحتاج إلى اللقاح ايها الخبير ممكن تعطينا اختراع باسمك دواء باسمك لقاح باسمك لا شيء الله يرحم لي قال اذا عربت خربت والله ما كدب.تتكلمون وكانكم علماء وانتم مثل الببغاء تجربة امريكية تجربة بريطانية خبراء اجانب دراسة يابانية. واين هى الدارسة العربية غير موجودة.اسي الابراهيمى وامثاله. من يتحمل المسؤولية كاملة اذا حصل اعراض أو وفاة لمادا لا تخرجو الى الشعب وتصرحون إن اللقاح اجباري و تحمل الدولة للمسؤولية كاملة اجباري و تعويض اي شخص اخد اللقاح و حصل اعاقة أو اضرار أو وفاة. اسي الابراهيمى اقسم بالله نموت أو نسجن والله ما ناخد اللقاح غير رتاح هده السياسة تاع التخويف ما ينفعش معانا. فرضو الجواز حتى على الموتى لى ما عندوش جواز التلقيح ما يموتش و ما يدفنوش دول العالم الثالت مقبرة التجارب من الدول العالم الأول والثانى,0
لالا شكرا بزاف ليكم ولكن غا حيدوني من دوك 33 مليون مغربي، عندي صحتي و عندنا الله هوو لي حامينا اللقاح خليناه ليكم… الثقة منعدمة فيكم,0
"
ثم بعد ستة أشهر أخرى من أخذ الجرعة الثالثة سنحتاج إلى جرعة رابعة من أجل إعادة تفعيل جواز التلقيح، ثم بعدها بأشهر أخرى سنحتاج إلى جرعة خامسة وإلا ستتعطل مصالحنا مرة أخرى. وهكذا حتى تنهدم مناعتنا ويصير جسمنا مدمنا على تلك الأجسام الغريبة عليه التي لا نفع فيها أصلا كما يظهر من مجموعة من الدول التي تجاوزت حد ما يسمى بالمناعة الجماعية الموهومة بمراحل ومع ذلك لا زالت تسجل أرقاما هي من أعلى الأرقام في العالم فيما يتعلق بكورونا ولا زالت أسرة الإنعاش عندها ممتلئة، هذا إن بقينا أحياء حتى الجرعة الخامسة والسادسة … إلى الجرعة المائة.
الحمد لله لم ألقح بأية جرعة ولن ألقح أبدا، وجميع هذه التهديدات والقرارات لن تحرك فيّ شعرة، فلن أتنازل عن صحتي التي هي أعظم نعمة أنعم الله تعالى علي بها بعد الإيمان به من أجل تفاهاتكم وتناقضاتكم وتليقحاتكم المريبة هذه، فإذا خسرت صحتي كما هو حال العديدين لن ينفعني جواز تلقيح ولا مقهى ولا مطعم ولا سفر ولا وظيفة ولا أي شيء، فبدون صحة لا سبيل لي إلى جميع ذلك.
",0
"
الحماية الاجتماعية كالك كيحمي راسو فقط المواطن عندو اولويات أخرى من التلقيح باغييين يقتلو المواطنين غي بالريط
",0
نجاعة التلقيح وهم لأن نتائجه مع الكبير ضعيفة جدا عدد كبير من الملقحين أصوبوا بكورونا أوصل بهم الحال الى الإنعاش ، اما تلقيح الأطال فهو اعتداء عليهم لأن جميع الأبحاث العلمية تتحدث عن أن الأطفال لا يحملون كورونا ولم يمت منهم الا القيل جدا أغلب الضن أنه ليس بكورونا ، تتحدثون عن المناعة فالمناعة الطبيعية لدى الأطافل أوى من تلقيحكم,0
"
لا لاجبارية التلقيح بقرارات وطرق ارتجالية تتعارض مع القوانين الدستورية والمعاهدات الدولية وحق الناس في العيش والحياة.
يجب تشكيل لجنة علمية متنوعة الاطياف متعددة الاختصاصات العلمية للانكباب على دراسة الحلة الوباءية بالبلد واعطاء تقرير شامل عن الوضع الصحي وتقرير علمي دقيق عن فواءد واتار اللقاحات على المدى القريب والمتوسط والبعيد على صحة الناس باختلاف اعمارهم وحالاتهم الصحية والمناعية ومدى فعاليتها في الحد والقضاء على الفيروس و يقدم التقرير للبرلمان ليبث فيه بطرق تتماشى مع القوانين والمعاهدات الدولية وبالتالي تشريع قانون مناسب يحفض لكل مواطن حقه المكفول دستوريا سواء في قضاء مصالحه اليومية والحق في العيش والحياة بسلامة وامان دون اكراه او تمييز بين المواطنين.
والسلام عليكم.
",0
هاد المليون لي دارو اللقاح متنعرفهومش وخد ديرو معان هاد اللاعيب مغتفيدش ومغانديرش اللقاح فبلاد مكتعترفش بشعبها فتغطية الصحية مفيها حتى حاجة,0
"
لم القح جرعة واحدة و لن القح بالاجبار او بالاختيار الحر اذا كان الدستور للي خرجوا لملك فوق القانون فهناك فصل في حق الحياة يجب مراجعته او اعادة النظر فيه فهو متنتقد مع قرار القانون الذي تقره الحكومة و بالتالي نجد ان القانون فوق الدستور بفف على بلاد زفت ، صحتي ملك لي افعل ما اشاء بها نافعا و اذا كانت صحتي ملك للدولة فيجب التكفل بها و تقديم الرعاية لها فهي المسؤولة عنها ، ماذا قدمت الدولة لضحايا التلقيح او التجارب بصريح العبارة منهم من فقد نصف جسده بعاهات مستديمة و منهم من فقد عضو من جسده الحصول المغرب يسير الى طريق الربيع العربي وهذا ما كنا نخشاه
",0
كمواطن مغربي رافض للتلقيح و جواز التلقيح اعلن عن تمردي عن القرار الديكتاتوري الذي يمس من حريتي في الجسد و التنقل و ممارسة الأنشطة المشروعة لي كما اعلن للجميع انني مستعد للنزول الى الشارع وبكل قوة تعبيرا عن رفضي لهذا الاجراء القمعي . ان كان التلقيح فعلا يحمي من كورونا لما كانت هناك جرعة ثانية و ثالثة ولما كان هذا الخوف من غير الملقحين . جسدي ملكي وحدي و لا يحق لأحد ان يفرض علي شيء لا اريده . ,0
"
الإنسان حر في ذاته كما حريته في ارتداء لباسه في الشارع العام و نوع حلاقة شعره و ….، فلماذا يجبر على أخذ لقاح لايريده و لايطيقه خصوصا أن هذه اللقاحات لازالت في طور التجارب، والانسان بطبعه يخاف على حياته و الله سبحانه وتعالى كرم بني ادم وفضله على الخلائق .
",0
"
هدا الجواز لا يحمي من شيء لمادا كل هادا الاصرار والضغوطات فمتلا دخلت صديقة لي البارحة الى سوق ممتاز وهي تحمله ولكنها مصابة باعراض كورونا حلل وناقش !!
",0
"
حرية التنقل يضمنها الدستور الدي هو اسمى قانون في البلاد وفرض جواز التلقيح غير قانوني
",0
"
استعدوا يا جميع المغاربة للتلقيح مرتين كل سنة لما بقي من العمر حتى يبيع هذا المصنع انتاجاته.
",0
"
لماذا لم يلقح به الصينيون اولا هل اصبحة افريقيا حقل تجارب ام ماذا وهل من ضمانات على هذا اللقاح اذا قام بتدمير الجهاز المناعي لسمح الله
",0
"
ستخرج الوزارة ببلاغ مفاده ان الشابة ماتت بضربة شمس و ليس بسبب اللقاح.الكثير من الناس اصيبو باعراض جانبية خطيرة و منهم من مات و لم تعترف الوزارة باية حالة .للاسف اللجنة الللاعلمية همها الوحيد تلقيح اكبر عدد من السكان لتدخل موسوعة غينيس .اما صحة المواطن فنحن نعرف منذ زمن انه اخر ماتفكر به الوزارة و الدليل كرونا معنا منذ 16 شهرا و لم نرى مستشفيات تبنى و لا مستوصفات تجهز بالاكسجين .
",0
"
يظهر ان التوضيحات الواردة في المقال منطقية ومقنعة….وعموما المسؤولون عن القطاع يتحملون مسؤولية تصريحاتهم خاصة وانها تصريحات تنشر او تذاع ويسمعها العالم كله…هناك متتبعون عالميون مختصون يمكنهم التدخل في كل وقت وحين للتاييد او التكذيب. وبالتالي هذا امر جدي لا يستطيع احد التلاعب فيه. وما علينا الا انتظار نتائج هذا التلقيح.ولنا الثقة الكاملة في العلم.
",0
"
ما ملقحينش والحمد الله ناس دارو تلقيح وتصابو وناس مدارو والو راهوم بصحا جيدة كل واحد حر فحياتو خليو ناس تعيش بسلام. الله يرحم الواليدين راه بقي ثالثا ورابعا وخامسا راها بينا حوايج
",0
 ان اللقاح  جريمة و انتها الموضوع ,0
"
اخذت لقاح جونسون منذ قرابة الشهرين رفقة زوجي وانا اعاني من عدة امراض ولله الحمد لغاية اللحظة لم تحصلي اية مشاكل كان من المفترض أن اخد جرعتين من فايزر ولكني اخترت اخد جونسون بعد سؤال طبيبي وبعد رايتي لاصدقائي الذين يكبروني سنا ولهم امراض مزمنة مثلي وأكثر بخير بعد اخذهم لقاح جونسون قبل ست اشهر ومؤمنة بقضاء الله وقدره 
",0
"
أنا مستعد لتلقيح شريطة اجراء تحليل الدم من طرف اللجنة واصدار وثيقة تتحمل اللجنة كامل المسؤولية اذا ظهرت أي اعراض نتيجة اللقاح مستقبلا. اذا كنتم تريدون فرض شيء فعليكم كذلك توفير العلاج المجاني. انا لا اثق في احد اللجنة لم تنتخب حتى يكون معترف بها قانونيا فقط مجموعة من اطباء لا نعرف عليهم اي شيء. 
",0
اللقاح لا يحمي من كورونا و لا مفعول له ضد كورونا اللقاح هو من اجل تدمير مناعة البشر فقط و جعل البشر فئران تجاربمزياااان حتى هاد المعلومة زادت عطاتني القوة و اليقين بلي مخاصنيش ندير التلقيح و مغنديروش وقسما برب الكعبة,0
"
هل التلقيح غير إجباري بالفعل؟ أم غير إجباري فقط في التصريحات الرسمية؟
",0
"
وأردف عفيف: “لا يمكن أن يختار الفرد عدم التلقيح وحمل العدوى إلى أشخاص آخرين ملقحين… المجتمع تعب، وبالتالي لا بد من التخفيف”.
الملقح إن لم يحميه التلقيح من العدوى، فما الفائدة من التلقيح ؟؟؟
",0
"
اللقاح مقابل نيل الحرية هي سياسة لا يرضى بها أي إنسان له ذرة كرامة و استقلالية فمن يقبل باللقاح فقط لأن عليه نيل حريته المغتصبة فهو لا يعد أكثر من عبد أما المطلوب فهو الرفض القاطع و الإنضمام لقائمة الرافضين و هم بالملايين و أكثر شيء لا يجب الوقوع فيه هو السماح للدولة بتقسيم و تشتيت موقف الممتنعين، كلنا صوت واحد رافضون ممتنعون مضربون إلى أن يسقط صك الغفران أقصد صك الحرية.
",0
"
: “لا يمكن أن يختار الفرد عدم التلقيح وحمل العدوى إلى أشخاص آخرين ملقحين… المجتمع تعب، وبالتالي لا بد من التخفيف”.
بدون تعليق كيف لشخص ملقح إن كان اللقاح فاعلا أن يصاب بالعدوى ، واش هذه مسرحية ولا كيفاش ، ثاني حاجة لكل إنسان الحرية اتلقح ولا كاع مايتلقح حرية شخصية كفلها له الدستور !! واش الدستور كنستعملوه فقط ضد مصلحة المواطن ، ثاني حاجة فاش كتفرض على اي واحد فمكان عمومي جواز اللقاح وخا كاع اكون ملقح هايكول يناقص من ذاك المقهى ولا ذاك الحمام ، مثال الى كاليك شي واحد ارا لاكارت ديالك ماكتحملش هاذ سلوك المهم ، فنظري هذشي خطر على الإنسانية وسلب لحريتها بطرق ملتوية 
",0
"
أقول للنظام المغربي، ياك فرضتو جواز التلقيح، إوا إلا كنتو رجال دوزو ل حاجة أخرى، اللي بغا يتلقح يمشي اللي ما بغاش شغلو هاداك، دابا ما يمكنش يجي شي واحد يقولي سير دير التلقيح، كاين مشاكل أخرى ف المغرب، خاصها تحل الله يرحم الوالدين، ماتبقاوش شادين غير ف كورونا و جواز التلقيح و دايرين بيهم السبة، شوفو الإقتصاد و التنمية، و احنا حسبنا الله و نعم الوكيل. وماملقحينش.
",0
تلقيح فايزر له اثار خطيرة ومنها التهاب عضلة القلب ونزيف الدماغ و يضعف مناعة الاطفال ولن نسمح بهذا الامر لانه جريمة ضد هؤلاء الاطفال,0
 يا أيها الناس لا تأخدو القاح لا تجعلو الخوف يسيطر عليكم لأخد القاح لأن الصهاينة يعلمون أن الخوف يسيطر على عقول الناس يعني يخافون من الموت لأنهم غرقون في حب الدنيا و كراهية الموت ,0
المغرب يشتري اللقاح الانجليزي من الهند وانجلترا تشتري اللقاح الأوروبي الألماني الدي يستعمله الدول الأوروبية هدا يعني أن اللقاح غير صالح للاستخدام,0
"
للشخص الذي يقول أن اللقاح ليس حرية شخصية لأن من لم يلقح يمكنه أن يعدي أشخاص ذو مناعة ضعيفة سيدي المحترم من الواضح أنك تجهل أمرا مهما هو أن حتى من هو ملقح ينشر العدوى و ليست هناك مناعة جماعية باللقاح المناعة سنكتسبها عند الإصابة بالمرض فالفيروس ضعف و لم يبق كما كان في البداية الله يهديكم
",0
كلام المنافقين يتلخص في المسؤولين عن وباء كرونة حيث نسمع كل يومين او ثلاث اما وصول الملايين من الحقن او ننتظر وصولوها او يقومون بطلبها .ومنذ حوالي شهرين يدعون ان المغرب سيقوم بصنع التلقيح وووووووو,0
مملقحينش واخا ديرو لدرتو. راه بنادم عاق مكاين لا كورونا لا والو,0
"
السيد اخنوش واش بدات البسالة من الآن التلقيح ليس اجباري اذا ما الزانية جواز التلقيح المواطن حر في رفض التلقيح مما يحتمل رفض فرض جواز التلقيح ما دام القانون نص على أن التلقيح اختياري وليس اجباري
",0
"
نتذيل الترتيب في كل المؤشرات إلا مؤشر الجَّلْبَة!لعله ينقذ الموقف!هذا قرار للتغطية على استحالة الوفاء بالوعود الانتخابية الكاذبة للأغلبية الحزبية المشبوهة!يجب التحرك شعبيا لإسقاط جواز التلقيح!رئيس لجنة النموذج التنويمي الجديد أصبح وزيرا للتعليم!هل سمعتم أنه تحرك لإرجاع300 ألف طفل ضحايا الهدر المدرسي في 2020 فقط؟هل سمعتم أن رئيس الحكومة الجديد اتخذ خطوات عملية لإعادة توطين الاستثمارت المسلتة للخارج و من أجل محاربة الفساد؟أكثر من نصف مناصب الشغل العمومية للداخلية والجندية؟هل هكذا يبنى و يطبق النموذج التنموي؟ما هو حال الصحة العمومية و ميزانيتها حتى يتم تطبيق جواز التلقيح؟دولة العبث و الدِّيسْطُوبيا كما يصفها جورج أورويل و بوعلام صنصال في روايتيهما 1984 و2084!في الدِّيسْطُوبيا يفعل كل شيئ حتى لا يشعر الناس بأدنى ذرة سعادة!الأشقياء، الفاسدون،الفاشلون في كل شيئ لا يرتاحون إلا بشقاء الآخرين!سعادتهم يجدونها و يتلذذونها في شقاء الآخرين!بئس السعادة و بئس الأشقياء الفاشلين!
",0
"
براكة من الكذب هذه اللقاحات سامة والمغرب هو الوحيد في العالم من يجرب هذه السموم على الأطفال
",0
"راه التلقيح لي كانخدو من الصغر و من زمان، راه مدروس ومجرب سنوات قبل ما يتنشر. هذا ديال كورونا، راه توجد غير البارح، وقالو ليك ولي هو فعال و آمن. ما تخلط لي دازو في التجارب، مع لي يالاه توجد… وليك واسع النظر.
",0
"
وأردف عفيف: “لا يمكن أن يختار الفرد عدم التلقيح وحمل العدوى إلى أشخاص آخرين ملقحين…يگفي التمعن في هـذه الجملة إذا التلقيح لا يحمي ماتنساوش تفرضوه في الأسواق الأسبوعية وعند مول الحانوت لن ألقح حتى تحترمو واجباتگم من تطبيب وإستشفاء للجميع 
",0
"
ا عباد الله… هاد الشي لا يبشر بالخير… ربما غادي تكون السيبة عما قريب… يجب التكتل لرفع دعوى قضائية لدى محكمة العدل الدولية عن طريق منظمة حقوق الانسان ضد هذه القرارات العشوائية التي تضرب في العمق قوانين الحريات الفردية… من جهة أخرى، يجب على الدولة أن تعطي ضمانات قبل و بعد التلقيح و أن تتحمل مسؤولياتها الكاملة في حالة وقوع نتائج خطيرة بعد أخذ اللقاح…وحينها يمكن للجميع أخذ اللقاح بطواعية و اطمئنان. فنحن لدينا أسر و عائلات لن يهتم بهم أحد و لو بقطعة خبز في حالة وقوع أمر لا يحمد عقباه… أتمنى من الله أن يدير مسؤولي بلدنا الحبيب هذه المرحلة بشيء من الذكاء و التبصر و الحكمة حتى تمر الأمور بسلام…
",0
انا مباغاش ندير التلقيح و هو ماشي اجباري اذا كيفاش كاتقولو غادي تفرضو جواز التلقيح في الاماكن العمومية الى هو فير اختياري,0
